key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
122,0,1,0,3841592,30,35,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"スプリガンのお引っ越し","スプリガンたちが
生息域拡大をもくろみ大移動を開始した
鬼哭隊の衛士と協力し、スプリガンを倒せ","","","","",,0,0,0,0,0,0,0,0,0,0,0
123,0,1,0,3852456,8,13,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: histoire d'eau","Une corruption éthérée a engendré un gigantesque élémentaire d'eau. Tuez l'élémentaire stagnant avant qu'il ne blesse des innocents !","","","","",,0,0,0,0,0,0,0,0,0,0,0
124,0,1,0,3841343,11,16,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Qui s'y frotte...","Des nuées de frelons agressifs ont niché près de la pierre des Nénuphars et empêchent les gens de vaquer à leurs occupations. Exterminez ces vermines et rétablissez la paix dans les environs !","","","","",,0,0,0,0,0,0,0,0,0,0,0
125,0,1,0,3854646,34,39,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: légende urbaine","Jadis considéré comme une créature légendaire, le redoutable Asipatra a été aperçu dans la forêt. Éliminez ce monstre carnivore avant qu'il ne fasse de victimes<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
126,0,1,0,3872317,9,14,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: le chef de la horde","Un nouveau mâle dominant, l'anolis alpha, s'est distingué et enhardit les anolis locaux. Tuez-le avant que la meute ne soit dangereuse.","","","","",,0,0,0,0,0,0,0,0,0,0,0
127,0,1,0,3872319,8,13,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Qui vivra verra","La guilde des chasseurs ayant abattu tous leurs petits au cours d'une battue, des verrats sont devenus fous furieux et se sont mis à attaquer tout ce qui bouge. Il faut éliminer les bêtes avant qu'elles ne se dirigent vers les campements voisins<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,3872330,9,14,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: danger dans les geôles","Un monstre espiègle connu sous le nom d'Alux a été aperçu par un vigile sombre à l'intérieur de la Prison des esprits. Tendez-lui une embuscade avant qu'il n'ait le temps de fuir.","","","","",,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
130,0,2,0,3689344,14,19,"prune millénaire",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Sauvetage de fruits","L'Arbre gardien a commencé à donner ses premiers fruits mais une horde de galagos affamés est venu se servir avant que les botanistes n'aient pu les récolter. Il faut les récupérer<Indent/>!","Livrer les prunes millénaires au botaniste du Courtil","Fruits livrés","","",,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,3872331,10,15,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le grand ménage","L'Oubli de la Mère est un passage obligé pour les marchands et les voyageurs de visite à Gridania. Pour leur assurer un voyage sans encombre, il faut ré<SoftHyphen/>gu<SoftHyphen/>liè<SoftHyphen/>re<SoftHyphen/>ment éliminer les prédateurs mortels qui y rôdent.","","","","",,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
136,0,4,0,3867428,5,10,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La bleusaille","Une jeune recrue de l'ordre des Deux Vipères doit participer à un exercice avec son instructeur au combat au corps à corps, mais son groupe a disparu. Prêtez-lui main-forte et aidez-le à s'imposer face à Miraudont le furieux.","","Jeune recrue des Deux Vipères","","",,0,0,0,0,0,0,0,0,0,0,0
137,0,1,0,3852490,13,18,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: purification florale","Aidez à prévenir la prolifération de la feuillesang, une maladie qui ravage la flore locale, en tuant Matagaigai, la créature qui semble être à l'origine de l'épidémie.","","","","",,0,0,0,0,0,0,0,0,0,0,0
138,0,1,0,3852555,10,15,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Limaces voraces","Plusieurs poussins chocobos se sont échappés du ranch de Brancharquée et risquent de se faire dévorer par des limaces arboricoles carnivores. Éliminez les limaces avant qu'elles ne puissent dévorer les oisillons !","","","","",,0,0,0,0,0,0,0,0,0,0,0
139,0,1,0,3852559,12,17,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le repos éternel","Quelque chose ou quelqu'un a réveillé les âmes qui sommeillaient depuis fort longtemps à l'Hypogée de Tam-Tara. Celles-ci veulent verser du sang<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
140,0,1,0,3852575,10,15,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les évadés","Des Imps de la Prison des esprits ont prévu un exode massif vers la forêt de Sombrelinceul pour y semer le trouble. Piégez-les dans la geôle abandonnée et faites en sorte qu'ils ne la quittent jamais.","","","","",,0,0,0,0,0,0,0,0,0,0,0
141,0,1,0,3852600,11,16,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Il y a de l'amour dans l'air","La saison des amours est arrivée et des acari ont quitté leur nid pour trouver des partenaires près de la tour de Galvanth. Joignez-vous aux vigiles sombres pour empêcher la reproduction de ces vermines.","","","","",,0,0,0,0,0,0,0,0,0,0,0
142,0,1,0,3852613,14,19,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: Lou y es-tu<Indent/>?","Une limace géante connue sous le nom de Lou Carcolh a été aperçue près de l'Arbre gardien. Tuez-la avant qu'elle ne s'attaque au végétal sacré.","","","","",,0,0,0,0,0,0,0,0,0,0,0
143,0,4,0,3867430,11,16,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le miel et les abeilles","Des imps amateurs de miel s'en prennent aux paisibles butineuses du rucher de Pleinefleur. Si on ne les arrête pas rapidement, la production de miel risque d'être insuffisante pour faire face aux besoins des Gridaniens. Protégez les abeilles et éliminez les ennemis<Indent/>!","","Essaims d'abeilles restants ","","",,0,0,0,0,0,0,0,0,0,0,0
144,0,1,0,3877977,16,21,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: match au sommet","Le prince de la pestilence a été aperçu en train de répandre son poison dans les environs. Tuez cette créature avant que la faune locale soit infectée et qu'une épidémie se déclare.","","","","",,0,0,0,0,0,0,0,0,0,0,0
145,0,1,0,3877979,19,24,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Jusqu'au champ de bataille","Boutez les unités impériales hors des territoires éorzéens en refoulant les bestiaires de la 3e cohorte","","","","",,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
148,0,1,0,3862480,10,15,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Massacre de limaces","Des limaces arboricoles dévorent les fleurs servant à l'apiculture. Abattez-les avant que la production de miel ne soit sé<SoftHyphen/>rieu<SoftHyphen/>se<SoftHyphen/>ment compromise<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
149,0,1,0,3852846,17,22,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Stop à la propagation","Des taons géants se multiplient et répandent des germes infectieux, menaçant l'équilibre naturel de la forêt de Sombrelinceul. Éliminez ces entités venues d'ailleurs avant qu'elles ne se reproduisent davantage.","","","","",,0,0,0,0,0,0,0,0,0,0,0
150,0,1,0,3853616,19,24,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: les fauteurs de trouble","Zigoto et sa bande cherchent un nouveau territoire où s'installer. Abattez le chef simien avant qu'il ne s'établisse dans la Sylve et menace la sécurité des populations alentour.","","","","",,0,0,0,0,0,0,0,0,0,0,0
151,0,1,0,3853682,24,29,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le petit pont de bois","Des Sylphes subjugués par Ramuh s'en prennent au Radeau de la Calebasse. Encerclez-les sur le pont suspendu et arrêtez-les.","","","","",,0,0,0,0,0,0,0,0,0,0,0
152,0,1,0,3853721,20,25,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"La protection du Massif","Des tréants malades ont été aperçus récemment alors qu'ils erraient dans le Massif de ronces. Abrégez les souffrances de ces pauvres créatures avant qu'elles ne transmettent leur infection à la flore locale.","","","","",,0,0,0,0,0,0,0,0,0,0,0
153,0,1,0,3877983,23,28,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: la chasse","Sirocco, une antilope géante traquée depuis fort longtemps par la guilde des chasseurs, a été aperçue dans les environs. La gloire et la fortune attendent ceux qui parviendront à l'abattre.","","","","",,0,0,0,0,0,0,0,0,0,0,0
154,0,1,0,3877986,34,39,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Menace amphibie","Des jeunes tritons noirs de la Forêt centrale ont pris le contrôle du lac et chassé les autres espèces natives de la région. Réduisez leur population avant qu'ils n'étendent leur territoire au camp voisin<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
158,0,1,0,3877994,28,33,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Les négociateurs","Les négociations entre des malfrats gobelins et des braconniers locaux ont tourné au vinaigre. Profitez de cette occasion pour donner une bonne leçon aux braconnières Griffecoeurl !","","","","",,0,0,0,0,0,0,0,0,0,0,0
159,0,1,0,3689061,32,37,,2,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"music/ffxiv/BGM_Fate_Kyoten.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Nid de guêpes<Indent/>: les infiltrés","Infiltrez le Guêpier des Ventrerouge en éliminant les sentinelles et en démolissant les portes.","","Portes détruites ","","",,0,0,0,0,0,0,0,0,0,0,0
160,0,1,0,3884803,32,37,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Boss_01.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Nid de guêpes<Indent/>: colonisation","Hâtez-vous de gagner le cœur du Guêpier des Ventrerouge pour y vaincre leur chef, Severaint Sept Dards.","","","","",,0,0,0,0,0,0,0,0,0,0,0
161,0,4,0,3688712,32,37,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Bouei.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Nid de guêpes<Indent/>: alliance défensive","Alliez-vous aux vigiles sombres pour protéger le Guêpier des Ventrerouge des bandits qui souhaitent le récupérer.","","Portes restantes ","","",,0,0,0,0,0,0,0,0,0,0,0
162,0,4,0,3688712,32,37,,8,2,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Bouei.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Nid de guêpes<Indent/>: défense du nid","Défendez le Guêpier des Ventrerouge et abattez les vide-goussets pour miner le moral des derniers Ventrerouge.","","Portes restantes ","Vide-goussets Ventrerouge tués ","",,0,0,0,0,0,0,0,0,0,0,0
163,0,1,0,3878580,22,27,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Désherbage massif","Les Hauts-Chemins sont infestés de piège-poux. Éliminez ces végétaux avant qu'ils n'étouffent la forêt.","","","","",,0,0,0,0,0,0,0,0,0,0,0
164,0,1,0,3878966,29,34,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Boss_01.scd",0,"ScreenImage#37","ScreenImage#38","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: imposture royale","Un groupe de braconnières miqo'tes sévit dans la forêt de Sombrelinceul avec à sa tête un mâle solitaire qui s'est autoproclamé roi. Tuez ce faux monarque et faites détaler ses sujets.","","","","",,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
166,0,4,0,3862614,22,27,,8,0,0,"ui/icon/060000/060724.tex","ui/icon/060000/060504.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Une tournée de trop","Spenser, un des habitués du Choix de Buscarron, a une fois encore eu la main lourde sur l'hydromel et a commencé à chahuter les autres clients. Corrigez ce boit-sans-soif avant qu'il n'agresse tous les habitants du hameau.","","Client embarrassé","","",,0,0,0,0,0,0,0,0,0,0,0
167,0,1,0,3863377,21,26,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Brames dans la nuit","Quelque chose a rendu les antilopes cerf in<SoftHyphen/>con<SoftHyphen/>trô<SoftHyphen/>la<SoftHyphen/>bles. Abattez ces bêtes avant qu'elles ne fassent du mal aux autres.","","","","",,0,0,0,0,0,0,0,0,0,0,0
168,0,2,0,3867062,29,34,"fourrure d'animal",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Sus à la contrebande","La forêt de Sombrelinceul abrite de plus en plus de braconniers. Venez à bout de ces individus sans foi ni loi et récupérez les fourrures de leurs innocentes victimes.","Livrer les fourrures au vigile sombre","Fourrures récupérées ","","",,0,0,0,0,0,0,0,0,0,0,0
169,0,1,0,3867133,32,37,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: marché noir","L'aérodrome de la Forêt du sud est devenu une plaque tournante de la contrebande de fourrures braconnées par les Griffecoeurl. Cherchez leur meneuse, Yabi Kaatapoh deux-queues, et mettez-la hors d'état de nuire.","","","","",,0,0,0,0,0,0,0,0,0,0,0
170,0,1,0,3867168,22,27,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"À qui profite le crime","Des bandits ont mis en place des péages sur les routes principales et font payer ceux qui désirent passer. Cherchez ces brigands et montrez-leur que le crime ne paie pas.","","","","",,0,0,0,0,0,0,0,0,0,0,0
171,0,1,0,3867238,24,29,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Bandits en fuite","Des bandits Ventrerouge se sont installés dans une masure abandonnée. Détruisez leurs barricades puis éliminez le groupe.","","","","",,0,0,0,0,0,0,0,0,0,0,0
172,0,2,0,3867290,29,34,"caisse de marchandises",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Gobelins malhonnêtes","Des Gobelins voleurs ont dérobé des mar<SoftHyphen/>chan<SoftHyphen/>di<SoftHyphen/>ses à un marchand uldien qui voyageait vers Gridania. Punissez les coupables et récupérez les caisses volées !","Rapporter les caisses volées au marchand","Caisses récupérées ","","",,0,0,0,0,0,0,0,0,0,0,0
173,0,1,0,3867306,34,39,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"※β1不要：ウォータースプライトの大量発生","※β1不要：","","","","",,0,0,0,0,0,0,0,0,0,0,0
174,0,1,0,3879457,5,10,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Voler dans les plumes","Des éclaireurs ixali ont été aperçus près de la futaie des Murmures. Localisez les envahisseurs et chassez-les de la forêt. Tous les moyens sont bons<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
178,0,1,0,3879483,3,8,,0,0,0,"ui/icon/060000/060722.tex","ui/icon/060000/060502.tex",,"music/ffxiv/BGM_Fate_Mid.scd",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Défi<Indent/>: l'élu des acari","Régulièrement, un petit acarus naît, bien plus violent que tous ceux de son espèce. Cette créature, que les autochtones appellent Dschubba, a été aperçue récemment. Tuez-la avant qu'elle n'atteigne sa taille adulte<Indent/>!","","","","",,0,0,0,0,0,0,0,0,0,0,0
179,0,1,0,0,25,30,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Protecteur du Radeau","Pour protéger la population du Radeau de la Calebasse, éliminez les sarcoptes qui attaquent par vagues.","","","","",,0,0,0,0,0,0,0,0,0,0,0
180,0,2,0,3879486,28,33,"fragment de golem",1,0,0,"ui/icon/060000/060723.tex","ui/icon/060000/060503.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Le lien de vie","Un prospecteur local pense que les pierres qui constituent le corps des golems comportent une importante con<SoftHyphen/>cen<SoftHyphen/>tra<SoftHyphen/>tion de minerai et que c'est la raison pour laquelle elles tiennent collées les unes aux autres. Il est prêt à récompenser toute personne qui l'aidera à récupérer des éléments qui pourront l'aider à prouver sa théorie.","Donner des fragments de golem au prospecteur","Fragments livrés ","","",,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,,0,0,0,,,,"",0,"ScreenImage#0","ScreenImage#0","ScreenImage#0",False,False,False,0,0,False,False,False,0,0,0,"","","","","","",,0,0,0,0,0,0,0,0,0,0,0
182,0,1,0,0,29,34,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Sans logique","Depuis le Fléau, des golems de pierre ont fait leur apparition. Neutralisez cette menace au plus vite.","","","","",,0,0,0,0,0,0,0,0,0,0,0
183,0,1,0,3867831,3,8,,0,0,0,"ui/icon/060000/060721.tex","ui/icon/060000/060501.tex",,"",0,"ScreenImage#33","ScreenImage#34","ScreenImage#35",True,False,False,0,0,False,False,False,0,34,0,"Menace simiesque","Un groupe d'opo-opos agités s'est installé près du Bourgeon béni. Molestez-les un peu et faites-leur comprendre qu'ils ne doivent pas s'approcher de la zone sacrée.","","","","",,0,0,0,0,0,0,0,0,0,0,0
